distancia_vuelo,ocupacion_vuelo,puerta_embarque,visibilidad,tiempo_estimado_vuelo,condiciones_climaticas_Lluvia,condiciones_climaticas_Niebla,condiciones_climaticas_Nublado,condiciones_climaticas_Tormenta,congestion_aerea_Baja,congestion_aerea_Media,tipo_avion_Airbus A320,tipo_avion_Airbus A320neo,tipo_avion_Airbus A330,tipo_avion_Airbus A350,tipo_avion_Boeing 737,tipo_avion_Boeing 737 MAX,tipo_avion_Boeing 757,tipo_avion_Boeing 777,tipo_avion_Boeing 787,tipo_avion_Embraer E190,tipo_avion_Embraer E195,temporada_alta_True,demora
0.06140788816774838,0.838852097130243,0.2708333333333333,0.19127516778523493,0.0717948717948718,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1073389915127309,0.8024282560706404,0.7499999999999999,0.4664429530201342,0.10512820512820513,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.02745881178232651,0.8454746136865343,0.7916666666666666,0.5771812080536912,0.05256410256410257,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.26610084872690964,0.7229580573951436,0.7708333333333333,0.5671140939597316,0.25769230769230766,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.010983524712930603,0.7064017660044152,0.5624999999999999,0.44966442953020136,0.023076923076923075,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
0.1073389915127309,0.8763796909492274,0.18749999999999997,0.9731543624161074,0.11666666666666668,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.02296555167249126,0.9415011037527595,0.3958333333333333,0.5604026845637583,0.047435897435897434,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.3859211183225162,0.6247240618101546,0.6666666666666666,0.3288590604026846,0.40128205128205124,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.18522216674987518,0.5640176600441502,0.6249999999999999,0.3859060402684564,0.20256410256410257,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.019970044932601096,0.9315673289183223,0.7708333333333333,0.9228187919463087,0.046153846153846156,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.026460309535696454,0.9128035320088302,0.14583333333333331,0.08053691275167785,0.05,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.09735396904643036,0.9304635761589405,0.3541666666666667,0.6778523489932885,0.09743589743589744,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.08337493759360959,0.6843267108167772,0.14583333333333331,0.9731543624161074,0.1064102564102564,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.1073389915127309,0.43267108167770424,0.6666666666666666,0.9563758389261745,0.13717948717948716,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.02296555167249126,0.9503311258278148,0.9999999999999999,0.9630872483221476,0.037179487179487186,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.02296555167249126,0.7251655629139074,0.375,0.42617449664429535,0.030769230769230767,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019970044932601096,0.8134657836644593,0.14583333333333331,0.8557046979865772,0.021794871794871797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
0.010983524712930603,0.8520971302428257,0.9999999999999999,0.9463087248322147,0.01282051282051282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06140788816774838,0.686534216335541,0.2916666666666667,0.03691275167785235,0.08846153846153847,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2710933599600599,0.8973509933774836,0.6249999999999999,0.20134228187919465,0.2987179487179487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.11033449825262107,0.5827814569536425,0.14583333333333331,0.3825503355704698,0.12307692307692307,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.054418372441337994,0.6335540838852097,0.0,0.18456375838926176,0.08205128205128205,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.11133300049925111,0.22626931567328917,0.8124999999999999,0.25838926174496646,0.11923076923076924,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.10634048926610085,0.4558498896247241,0.3333333333333333,0.7785234899328859,0.13717948717948716,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
0.009985022466300548,0.488962472406181,0.22916666666666666,0.5604026845637583,0.046153846153846156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.11033449825262107,0.46909492273730685,0.6874999999999999,0.08389261744966443,0.12307692307692307,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
0.02745881178232651,0.760485651214128,0.4583333333333333,0.9832214765100671,0.037179487179487186,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.2930604093859211,0.8068432671081679,0.8958333333333333,0.9228187919463087,0.308974358974359,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.40728476821192056,0.5208333333333333,0.07718120805369127,0.008974358974358974,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
0.026460309535696454,0.9724061810154526,0.8958333333333333,0.1778523489932886,0.046153846153846156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.009985022466300548,0.9867549668874173,0.9999999999999999,0.46308724832214765,0.01282051282051282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10034947578632052,0.5871964679911701,0.6666666666666666,0.1778523489932886,0.10769230769230768,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.06590114827758363,0.7737306843267109,0.3541666666666667,0.8087248322147651,0.09871794871794871,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.21617573639540688,0.43708609271523174,0.3125,0.0,0.23333333333333334,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.19021467798302547,0.4525386313465784,0.6458333333333333,0.20134228187919465,0.20512820512820512,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0.21617573639540688,0.9403973509933777,0.04166666666666667,0.7181208053691276,0.2141025641025641,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.009985022466300548,0.4227373068432671,0.6041666666666666,0.05369127516778524,0.04102564102564103,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.03744383424862706,0.7516556291390729,0.3541666666666667,0.033557046979865765,0.07307692307692308,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.010484273589615576,0.9315673289183223,0.7708333333333333,0.21812080536912754,0.02692307692307692,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2581128307538692,0.718543046357616,0.7291666666666666,0.1778523489932886,0.28205128205128205,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.17224163754368446,0.49889624724061815,0.375,0.04697986577181208,0.18589743589743588,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.03744383424862706,0.6843267108167772,0.7291666666666666,0.9429530201342282,0.035897435897435895,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.3479780329505741,0.6225165562913908,0.7083333333333333,0.04697986577181208,0.3692307692307692,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.41387918122815776,0.8333333333333335,0.375,0.17449664429530204,0.40384615384615385,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0.3579630554168747,0.816777041942605,0.3125,0.15771812080536915,0.34615384615384615,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.054418372441337994,0.7560706401766005,0.2708333333333333,0.02348993288590604,0.0717948717948718,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21617573639540688,0.6015452538631347,0.2916666666666667,0.8456375838926175,0.23974358974358972,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.06590114827758363,0.8951434878587198,0.9583333333333333,0.9832214765100671,0.0782051282051282,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0654018971542686,0.8200883002207506,0.5416666666666666,0.34563758389261745,0.0858974358974359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11133300049925111,0.6490066225165564,0.9791666666666666,0.33221476510067116,0.11025641025641027,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.18522216674987518,0.7295805739514349,0.4583333333333333,0.3859060402684564,0.18589743589743588,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.747378931602596,0.6280353200883002,0.0,0.3053691275167786,0.7243589743589743,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
0.02296555167249126,0.4558498896247241,0.8124999999999999,0.4697986577181208,0.05897435897435897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2710933599600599,0.9437086092715233,0.12499999999999999,0.6879194630872483,0.2846153846153846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.009985022466300548,0.5960264900662253,0.10416666666666667,0.14429530201342283,0.016666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
0.35197204193709436,0.762693156732892,0.5208333333333333,0.28187919463087246,0.35,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.03744383424862706,0.8476821192052981,0.08333333333333333,0.5637583892617449,0.06410256410256411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19021467798302547,0.5397350993377484,0.3958333333333333,0.8859060402684564,0.2064102564102564,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3579630554168747,0.38852097130242824,0.3958333333333333,0.9295302013422818,0.35512820512820514,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.10034947578632052,0.7483443708609273,0.6249999999999999,0.5067114093959731,0.12051282051282051,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.9301048427358961,0.6777041942604857,0.0625,0.2953020134228188,0.9166666666666666,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06939590614078882,0.7483443708609273,0.7499999999999999,0.2651006711409396,0.0794871794871795,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.7582781456953644,0.6666666666666666,0.325503355704698,0.01923076923076923,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.032950574138791815,0.5386313465783665,0.10416666666666667,0.2684563758389262,0.06538461538461539,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0.032451323015476784,0.8145695364238411,0.04166666666666667,0.2651006711409396,0.047435897435897434,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.032950574138791815,0.4183222958057396,0.3541666666666667,0.3557046979865772,0.05897435897435897,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.20619071392910632,0.858719646799117,0.6458333333333333,0.6342281879194631,0.22435897435897434,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.3859211183225162,0.7913907284768213,0.12499999999999999,0.6241610738255033,0.4076923076923077,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.28507239141288065,0.15673289183222955,0.6458333333333333,0.5906040268456376,0.29615384615384616,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.03744383424862706,0.49779249448123625,0.9999999999999999,0.3187919463087248,0.048717948717948725,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10034947578632052,0.5618101545253864,0.04166666666666667,0.9228187919463087,0.11666666666666668,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.026460309535696454,0.7251655629139074,0.7499999999999999,0.5469798657718121,0.035897435897435895,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02296555167249126,0.33002207505518766,0.16666666666666666,0.825503355704698,0.047435897435897434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1073389915127309,0.9448123620309051,0.7083333333333333,0.17449664429530204,0.13846153846153844,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.9350973539690464,0.6600441501103754,0.6458333333333333,0.36241610738255037,0.926923076923077,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11033449825262107,0.8763796909492274,0.7083333333333333,0.9731543624161074,0.14358974358974358,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.08337493759360959,0.4823399558498896,0.7083333333333333,0.16442953020134227,0.11666666666666668,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.010484273589615576,0.577262693156733,0.9166666666666666,0.010067114093959731,0.025641025641025644,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.009985022466300548,0.7527593818984549,0.5208333333333333,0.6912751677852349,0.028205128205128206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.46080878681977033,0.8543046357615894,0.10416666666666667,0.4429530201342282,0.47307692307692306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.054418372441337994,0.36534216335540837,0.3541666666666667,0.5134228187919463,0.06538461538461539,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3479780329505741,0.8841059602649007,0.6041666666666666,0.8053691275167785,0.33589743589743587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.1382925611582626,0.7924944812362033,0.3958333333333333,0.15100671140939598,0.1358974358974359,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.032451323015476784,0.7913907284768213,0.3333333333333333,0.040268456375838924,0.05128205128205128,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
0.08337493759360959,0.8465783664459163,0.49999999999999994,0.2718120805369128,0.08974358974358974,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.02296555167249126,0.5342163355408389,0.18749999999999997,0.6442953020134228,0.03205128205128205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.01747378931602596,0.7439293598233996,0.020833333333333332,0.8053691275167785,0.01794871794871795,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.02296555167249126,0.2582781456953643,0.9374999999999999,0.24832214765100669,0.028205128205128206,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.02745881178232651,0.9006622516556292,0.9791666666666666,0.953020134228188,0.03461538461538462,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.21617573639540688,0.6401766004415013,0.4166666666666667,0.20805369127516782,0.23076923076923078,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.7254118821767348,0.6368653421633556,0.4791666666666667,0.8624161073825503,0.7038461538461538,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7254118821767348,0.9128035320088302,0.20833333333333331,0.5671140939597316,0.7282051282051282,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.06789815277084374,0.6423841059602651,0.8333333333333333,0.6711409395973155,0.06538461538461539,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.009985022466300548,0.7715231788079471,0.0,0.5738255033557047,0.023076923076923075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.11033449825262107,0.8443708609271524,0.5208333333333333,0.9630872483221476,0.14102564102564102,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.019970044932601096,0.6677704194260486,0.49999999999999994,0.5536912751677853,0.023076923076923075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.2820768846729905,0.7682119205298014,0.08333333333333333,0.45637583892617456,0.28717948717948716,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.9301048427358961,0.9437086092715233,0.5624999999999999,0.9899328859060402,0.9051282051282051,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.054418372441337994,0.8233995584988963,0.0625,0.9563758389261745,0.06538461538461539,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,0.588300220750552,0.3541666666666667,0.24496644295302017,0.9794871794871794,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.02296555167249126,0.8675496688741723,0.20833333333333331,0.3422818791946309,0.04358974358974359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.019970044932601096,0.7505518763796911,0.8124999999999999,0.16778523489932887,0.037179487179487186,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
0.032950574138791815,0.4547461368653422,0.5833333333333333,0.2684563758389262,0.047435897435897434,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.01747378931602596,0.6986754966887418,0.9583333333333333,0.5234899328859061,0.02692307692307692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.10134797803295056,0.804635761589404,0.49999999999999994,0.24161073825503357,0.13076923076923075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0654018971542686,0.598233995584989,0.9166666666666666,0.18791946308724833,0.0858974358974359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.1073389915127309,0.9216335540838853,0.6874999999999999,0.050335570469798654,0.11794871794871796,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.2820768846729905,0.4216335540838852,0.9166666666666666,0.9395973154362416,0.2987179487179487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31203195207189216,0.9083885209713026,0.375,0.4697986577181208,0.30128205128205127,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.28507239141288065,0.6788079470198677,0.18749999999999997,0.40604026845637586,0.30256410256410254,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.0,0.9172185430463576,0.4166666666666667,0.19127516778523493,0.03205128205128205,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.009985022466300548,0.8852097130242828,0.7708333333333333,0.87248322147651,0.02435897435897436,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.010484273589615576,0.6412803532008831,0.10416666666666667,0.04697986577181208,0.04487179487179488,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.019970044932601096,0.16556291390728478,0.04166666666666667,0.8691275167785235,0.05641025641025642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.025961058412381426,0.6909492273730685,0.16666666666666666,0.7751677852348994,0.05,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.22416375436844732,0.858719646799117,0.5624999999999999,0.8120805369127516,0.22179487179487178,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1512730903644533,0.8355408388520973,0.9583333333333333,0.7181208053691276,0.17307692307692307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.02296555167249126,0.26269315673289184,0.3958333333333333,0.46308724832214765,0.05128205128205128,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.7991169977924946,0.7708333333333333,0.40939597315436244,0.007692307692307689,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.02745881178232651,0.5165562913907286,0.16666666666666666,0.5067114093959731,0.037179487179487186,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0783824263604593,0.9105960264900664,0.6041666666666666,0.6879194630872483,0.10769230769230768,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.31203195207189216,0.40949227373068436,0.5416666666666666,0.09060402684563758,0.3384615384615384,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.01747378931602596,0.6688741721854305,0.3958333333333333,0.20469798657718122,0.016666666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7673489765351972,0.7726269315673291,0.4583333333333333,0.7953020134228188,0.7423076923076923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.02296555167249126,0.7980132450331127,0.9374999999999999,0.3087248322147651,0.05256410256410257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0.4857713429855217,0.5342163355408389,0.9166666666666666,0.06711409395973154,0.482051282051282,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.06789815277084374,0.9205298013245035,0.6666666666666666,0.31208053691275167,0.08076923076923077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3110334498252621,0.8785871964679912,0.3541666666666667,0.1778523489932886,0.3064102564102564,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.21617573639540688,0.8896247240618103,0.6458333333333333,0.6946308724832214,0.24230769230769228,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.02296555167249126,0.6291390728476822,0.0625,0.9328859060402684,0.04487179487179488,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.19321018472291562,0.9105960264900664,0.04166666666666667,0.6409395973154363,0.2141025641025641,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.18522216674987518,0.3841059602649007,0.16666666666666666,0.325503355704698,0.19487179487179487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1073389915127309,0.5717439293598235,0.9166666666666666,0.8221476510067114,0.11538461538461538,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.09735396904643036,0.4260485651214128,0.4583333333333333,0.8523489932885907,0.1064102564102564,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0654018971542686,0.76158940397351,0.18749999999999997,0.2953020134228188,0.09358974358974359,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.3889166250624064,0.7262693156732892,0.9166666666666666,0.03691275167785235,0.40384615384615385,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.16125811283075386,0.6158940397350995,0.10416666666666667,0.11073825503355704,0.1705128205128205,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
