edad,cant_vuelos,gasto_acumulado,gasto_acumulado_extra,cantidad_millas,ingreso_mensual,anticipacion_compra_promedio,sexo_M,sexo_No binario,provincia_Atlántico,provincia_Bahia,provincia_Bolívar,provincia_Buenos Aires,provincia_CABA,provincia_Chaco,provincia_Chiriquí,provincia_Colón,provincia_Cundinamarca,provincia_Córdoba,provincia_Entre Ríos,provincia_Herrera,provincia_Los Santos,provincia_Mendoza,provincia_Minas Gerais,provincia_Misiones,provincia_Nariño,provincia_Panamá,provincia_Paraná,provincia_Pernambuco,provincia_Rio Grande do Sul,provincia_Rio de Janeiro,provincia_Salta,provincia_Santa Fe,provincia_Santander,provincia_São Paulo,provincia_Tolima,provincia_Tucumán,provincia_Valle del Cauca,provincia_Veraguas,ocupacion_Arquitecto,ocupacion_Comerciante,ocupacion_Contador,ocupacion_Deportista,ocupacion_Docente,ocupacion_Ejecutivo,ocupacion_Empleado,ocupacion_Empresario,ocupacion_Estudiante,ocupacion_Ingeniero,ocupacion_Jubilado,ocupacion_Médico,ocupacion_Otro,ocupacion_Profesional independiente,clase_preferida_Ejecutiva,clase_preferida_Primera clase,programaMillas_Sí,canal_compra_Agencia,canal_compra_App,canal_compra_Web
-0.768986153436925,-0.6394723526243921,-0.38699854442310494,-0.43113003017737717,-0.287272941045608,-0.28962508146863425,2.106843994172009,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.15919130171858475,-0.6394723526243921,-0.2368902809178586,-0.29664591846946514,-0.287272941045608,0.27355132323844605,0.8452422975704565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.4959661529454815,0.24940149359085398,-0.10823260089031006,-0.10392057679033016,-0.287272941045608,0.17170871365074014,-0.5565373653201573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6818726031914478,0.24940149359085398,-0.38754276736623194,-0.33066692720006374,-0.287272941045608,-0.6094373281998978,-0.7434413203722391,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.5076455027004935,4.947734680728583,5.1098284257707425,4.128676287123006,6.572610917583095,3.170642908185343,0.985420263859518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.5076455027004935,3.868387867467213,3.798466571163658,2.7550768018238165,-0.287272941045608,1.1800828116983635,-0.6499893428461982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.279988105154776,-0.25852641853214375,0.13766613547455073,-0.2671731191284645,0.17147214981077677,-0.47505798879585986,-0.930345275424321,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2.279988105154776,-0.893436308685891,-0.505038651876323,-0.4535893296410554,-0.287272941045608,-0.5803394397462676,-0.6967153316092186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0603984017180956,-0.3220174075475185,-0.40969593703638624,-0.3303700861005214,-0.287272941045608,-0.0758878644637865,0.284530432414211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3634899997542783,0.18591050457547928,-0.04586079301101543,-0.179801211761476,-0.287272941045608,-0.6520260558456658,0.09762647736212916,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
0.711944200736187,0.3763834716216034,-0.11530187203042683,-0.05603859807262721,0.36204218755397016,-0.441198627686181,-0.6499893428461982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.4959661529454815,0.3763834716216034,0.3599293578455848,-0.15858461995181403,-0.287272941045608,-0.5835137548503,0.6583383425183746,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1.0303268041733564,-0.9569272977012657,-0.4977354532968415,-0.45457544583614523,-0.287272941045608,-0.3475563321172254,-0.83689329789828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.23462550220905,0.3128924826062287,-0.1477864350020116,-0.07494083554687435,-0.287272941045608,-0.28909602895129555,-0.5098113765571368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-1.3787810051552651,0.24940149359085398,-0.3545670371594173,-0.3180436336618987,-0.287272941045608,-0.40998452916319583,-0.7901673091352596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.6818726031914478,0.05892852654472983,-0.35428648500705195,-0.324679793158447,-0.287272941045608,0.1883738679469102,1.0321462526225385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.8861713012271414,0.18591050457547928,0.08495368192998916,-0.18501354022123648,-0.287272941045608,0.051349265956178586,-0.5565373653201573,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.5530081056462195,-0.9569272977012657,-0.5093554572006836,-0.47198844660760364,-0.287272941045608,-0.6795367867472798,-0.7901673091352596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.15919130171858475,-0.19503542951676905,-0.19328813551873059,0.014030995034596537,-0.287272941045608,1.06051694277981,-0.46308538779411634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-0.9432132539278794,0.5668564386677276,0.33213620565108903,0.5367681713286613,-0.287272941045608,1.0427936834489626,-0.7434413203722391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.3334184022095391,-0.5124903745936427,-0.036675724549908625,-0.163117735726181,0.5606872268964513,-0.0695392342557217,2.3404739379871113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
-1.7272352061371739,-0.8299453196705162,-0.4493357857048301,-0.390598642077155,-0.287272941045608,-0.6525551083630045,0.6116123537553543,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-1.7272352061371739,0.05892852654472983,-0.2800752155230679,-0.09064322659215653,-0.287272941045608,-0.4261206309420272,0.7517903200444156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.768986153436925,0.3763834716216034,0.9686085550727697,0.2794824061016054,-0.287272941045608,3.0484317766800957,-0.6967153316092186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.9732848514726186,0.12241951556010455,-0.3362949729093771,-0.26438583151581263,-0.287272941045608,0.2793709009291721,0.6116123537553543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.24630485196406193,0.43987446063697816,-0.09934818144062052,-0.275932447167502,0.6158522378221126,-0.6015015404398169,-0.6032633540831778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0150357987723696,0.24940149359085398,1.7230100772857013,2.3294066650800973,-0.287272941045608,0.7285364881497557,-0.4163593990310959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.711944200736187,-0.4489993855782679,-0.3869961328000187,-0.268274953040325,-0.287272941045608,0.7065808086801983,0.23780444365119055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.9432132539278794,-0.5759813636090173,-0.15655590041792397,-0.293068731659726,-0.287272941045608,-0.4911940905746912,-0.7434413203722391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0.27637644950880114,3.9318788564825877,0.8197848827981243,-0.06369106099472727,-0.287272941045608,-0.7308548809291369,-0.46308538779411634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.8560997036824022,0.7573294057138518,0.12843363842608121,0.4488679874285892,0.6658322477208627,0.05928505371625956,-0.5098113765571368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
-1.7272352061371739,-0.6394723526243921,-0.4507473890846397,-0.37160584291152204,-0.287272941045608,-0.668162157624497,0.14435246612514963,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.4205319524550163,2.1541311640520955,0.7023709934729653,1.1632135778746975,-0.287272941045608,-0.33750433428778953,-0.13600346645297315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5377171002452327,0.18591050457547928,-0.21497345031015533,-0.07460374480671607,-0.287272941045608,-0.5152659801136035,0.284530432414211,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3634899997542783,-0.3220174075475185,-0.2863398084267442,-0.1505548166489398,0.16084714770645064,-0.46738672729444825,1.2190502076746201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.07207775147310758,0.7573294057138518,0.7373853490620107,0.597917437834384,-0.287272941045608,1.2321944846562287,2.1535699829350294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2.4542152056457303,-1.0204182867166405,-0.5024686655407586,-0.44329548405353625,-0.287272941045608,-0.6343027965148182,-0.8836192866613005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3634899997542783,0.8843113837446012,-0.10061106806344557,0.10386316168423254,-0.287272941045608,-0.11054080434947344,-0.930345275424321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9732848514726186,0.12241951556010455,-0.18771165906899331,-0.23159243682399927,0.07954463160414714,-0.006846510951081949,-0.83689329789828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2.279988105154776,-0.8299453196705162,-0.4640571368975704,-0.3914539469402431,-0.1607504159872925,-0.43379189244343874,-0.6499893428461982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
-1.3787810051552651,-0.893436308685891,-0.4569516914111601,-0.3913130731980874,-0.2333829303724659,-0.7308548809291369,-0.1827294552159936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
-1.1174403544188336,-0.893436308685891,-0.4617757414579921,-0.44071950705411794,-0.287272941045608,-0.2549721415829473,-0.4163593990310959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.757306803681913,-0.6394723526243921,-0.1995302199402688,-0.08308132536144229,-0.287272941045608,-0.5858944911783243,-0.83689329789828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
-0.8560997036824022,-0.8299453196705162,-0.4033388985810709,-0.2862262927550212,-0.287272941045608,1.1726760764556212,-0.46308538779411634,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0.0150357987723696,0.05892852654472983,-0.31347941076487035,-0.4006660834362097,-0.287272941045608,-0.3914676910563402,-0.6967153316092186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0603984017180956,-0.9569272977012657,-0.47243591937351276,-0.441569780712129,-0.287272941045608,-0.23936509232145473,2.4339259155131523,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.8861713012271414,0.43987446063697816,-0.18140606857285102,0.045088623974848675,0.5280472204319615,-0.6520260558456658,-0.7434413203722391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1.8444203539273902,-0.5759813636090173,-0.4488775773184455,-0.40515391836488374,-0.07371039874865289,-0.6073211181305429,2.4339259155131523,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1.4959661529454815,-0.25852641853214375,-0.27348424962838774,-0.17522784634649313,-0.287272941045608,0.9073562390102472,-0.6967153316092186,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.0603984017180956,-0.0680534514860196,-0.23035639010288603,-0.15766894062780204,-0.287272941045608,0.19974849706969294,-0.46308538779411634,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.8560997036824022,-0.004562462470644886,-0.05850332510342117,-0.27686825131182197,-0.287272941045608,0.22937543804066193,-0.8836192866613005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.7990577509816642,-0.3855083965628932,-0.14753643007540526,-0.2533473675768991,0.4953222139506371,0.18705123665356338,3.181541735721479,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0.27637644950880114,-0.6394723526243921,-0.44598925673549816,-0.35481671156961025,-0.287272941045608,-0.5708164944341704,-0.930345275424321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.3787810051552651,-0.4489993855782679,-0.383139947485129,-0.2519788797959581,-0.16041041591995406,-0.20259594236641285,-0.6967153316092186,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.4959661529454815,2.3446041310982197,1.6109475795888977,1.5135414185905083,2.081975028193866,0.4066080313491372,-0.36963341026807545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0.7990577509816642,0.6303474276831023,-0.28785189610181355,-0.3423141669532929,0.3797221910555688,0.652881978170317,-0.4163593990310959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0.0150357987723696,0.43987446063697816,-0.19432352569708747,0.03810028012291122,-0.287272941045608,-0.46950293736380316,0.37798240994025195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.24630485196406193,0.18591050457547928,-0.34402904814693264,-0.3900904903643791,-0.287272941045608,-0.44225673272085847,-0.7434413203722391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.291667454909788,-0.9569272977012657,-0.4401185622692402,-0.4507567611827107,-0.287272941045608,-0.7308548809291369,0.05090048859910871,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0.18926289926332396,-0.0680534514860196,1.9888730334327775,0.24701603973979636,1.7963324716211624,0.2039809172084028,-0.5098113765571368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
0.4506035499997555,-0.19503542951676905,0.13126166843187276,0.0161189451415469,-0.287272941045608,1.075594939523964,-0.4163593990310959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.8560997036824022,4.820752702697834,0.8253726134889309,0.3263279565734486,3.2074177510925064,-0.055519342546245305,0.23780444365119055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.1475119519635728,2.4080951201135945,0.12369238743854334,0.5281899666723954,1.0633773264563289,0.19287081434428943,-0.6499893428461982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-1.2045539046643108,-0.8299453196705162,-0.4837134727991095,-0.4105171829769539,-0.287272941045608,-0.36369243389605677,4.723499364901154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.7272352061371739,-1.0204182867166405,-0.5044461964714714,-0.4507718547979417,-0.249447933554207,-0.7017569924755066,-0.6967153316092186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
